ChEMBL ID;Name;Synonyms;Type;Smiles
CHEMBL416956;MEFLOQUINE;GNF-Pf-5544|Lariam|MEFLOQUINE|Mefaquin|Mefloquine|NSC-758233|RO 21-5998|RO-215998|WR 142,490;Small molecule;OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
CHEMBL1276308;MIFEPRISTONE;KORLYM|MIFEGYNE|MIFEPRISTONE|Mifeprex|NSC-759862|RU 38486|RU 486|RU-38486|RU-486|RU486;Small molecule;CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
CHEMBL122;ROFECOXIB;M01AH02|MK-0966|MK-966|MK0966|NSC-720256|NSC-758705|ROFECOXIB|TRM-201|Vioxx;Small molecule;CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
CHEMBL808;ECONAZOLE;ECONAZOLE|Econazole|NSC-187789|Spectazole;Small molecule;Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CHEMBL1643;RIBAVIRIN;COTRONAK|Copegus|NSC-163039|RIBAVARIN|RIBAVIRIN|RIBAVIRIN BIOPARTNERS|RIBAVIRIN MYLAN|RIBAVIRIN TEVA|Rebetol|RibaPak|Ribasphere|Ribofluranosyl Carboxamide|SCH 18908|SCH-18908|TRIBAVIRIN|Tribavirin|VIRAZID|Viramid|Virazole;Small molecule;NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
CHEMBL452;CLONAZEPAM;CLONAZEPAM|CLONAZEPAM CIV|KLONOPIN RAPIDLY DISINTEGRATING|Klonopin|NSC-179913|RAVOTRIL|RIVATRIL|RIVOTRIL|RO 5-4023|RO-5-4023|RO-54023;Small molecule;O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
CHEMBL1219;RABEPRAZOLE;Aciphex|E-3810 (PPI)|E3810|ERALOC|LY-307640|LY307640|PARIPRAZOLE|RABEPRAZOLE|Rabeprazole;Small molecule;COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C
CHEMBL1542;AZATHIOPRINE;AZAMUNE|AZAPRESS|AZATHIOPRINE|AZATHIOPRINUM|Azasan|BERKAPRINE|BW-57-322|IMMUNOPRIN 50|Imuran|KENTAPRINE|NSC-39084|OPRISINE 50;Small molecule;Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
CHEMBL1118;DESVENLAFAXINE;D-VENIZ|DESVENLAFAXINE|KHEDEZLA|MDD-XR|NEWVEN|O-DESMETHYLVENLAFAXINE|ODV|Pristiq;Small molecule;CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
CHEMBL549;CITALOPRAM;CITADUR|CITALOPRAM|Celexa|Citalopram;Small molecule;CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
CHEMBL473417;VISMODEGIB;ERIVEDGE|GDC-0449|NSC-747691|NSC-755986|VISMODEGIB;Small molecule;CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
CHEMBL459;METHYLDOPA;(-)-.ALPHA.-METHYLDOPA|(S)-(-)-.ALPHA.-METHYLDOPA|.ALPHA.-METHYL-L-DOPA|ALPHA-METHYLDOPA|ANHYDROUS METHYLDOPA|Aldomet|BAYER-1440L|DOPAMET|J9.247I|L-.ALPHA.-METHYLDOPA|LEDERDOPA|MEDOMET|METALPHA 250|METALPHA 500|METHYLDOPA|METHYLDOPA (LEVOROTATORY)|METHYLDOPA ANHYDROUS|METHYLDOPA HYDRATE|METHYLDOPA SESQUIHYDRATE|METHYLDOPA, ANHYDROUS|MK-351|NSC-169916|NSC-760080;Small molecule;C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
CHEMBL1464;WARFARIN;NSC-59813|WARFARIN|Warfarin;Small molecule;CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
CHEMBL505;CHLORPHENIRAMINE;Antagonate|CHLOR-TRIMETON|CHLORPHENAMINE|CHLORPHENIRAMINE|Chlorpheniramine|Isoclor|Kloromin|Phenetron|Teldrin;Small molecule;CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
CHEMBL154;NAPROXEN;ALEVE|ARTHROSIN 250|ARTHROSIN 250 EC|ARTHROSIN 500|ARTHROSIN 500 EC|Aleve|Anaprox|CONDROTEC|EC-NAPROSYN|Equiproxen|FEMINAX ULTRA|GRENOXAL|KENOSYN|LARAFLEX|NAPRATEC OP|NAPROSYN 375|NAPROSYN EC|NAPROXEN|NSC-750183|NSC-757239|NYCOPREN|Naprelan|Naprosyn|PN400 COMPONENT NAPROXEN|PRANOXEN CONTINUS|PROSAID|RHEUFLEX 250|RHEUFLEX 500|RIMOXYN|RS-3540|STIRLESCENT|TIMPRON|TIMPRON 250 EC|TIMPRON 500 EC|VALROX|VIMOVO;Small molecule;COc1ccc2cc([C@H](C)C(=O)O)ccc2c1
CHEMBL1405;ESTRONE;1,3,5-ESTRATRIEN-3-OL-17-ONE|ESTRADIOL METABOLITE E1|ESTROGENIC SUBSTANCE|ESTRONE|Estrone|FOLLICULAR HORMONE|FOLLICULAR-HORMONE|FOLLICULIN|FOLLICULINUM|KETOHYDROXYESTRIN|NATURAL ESTROGENIC SUBSTANCE-ESTRONE|NSC-9699|OESTRONE|Oestrone|THELYKININ|TOKOKIN|Theelin|WAY 164397;Small molecule;C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL416;METHOXSALEN;8-METHOXSALEN|8-METHOXYPSORALEN|8-MOP|DELTASORALEN|MELADININE|METHOXSALEN|METOXALEN|Methoxsalen|NSC-45923|OXSORALEN-ULTRA|OXYPSORALEN|Oxsoralen|PUVALEN|PUVASORALEN-8|SM-88 COMPONENT METHOXSALEN|UVADEX|VITPSO|XANTHOTOXIN;Small molecule;COc1c2occc2cc2ccc(=O)oc12
CHEMBL480;LANSOPRAZOLE;A-65006|AG-1749|AGOPTON|LANSOPRAZOLE|LANSOX|LANZOPRAZOLE|LANZOR|LIMPIDEX|NSC-758638|OGAST|OGASTORO|OPIREN|PREVACID 24 HR|PREVACID IV|PREVONCO|Prevacid|Prevacid Delayed Release|Prevacid SoluTab|TAKEPRON|ZOTON;Small molecule;Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1
CHEMBL1466;DICUMAROL;BISHYDROXYCOUMARIN|DICOUMAROL|DICOUMAROLUM|DICUMAROL|NSC-17860|NSC-221570|NSC-41834;Small molecule;O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
CHEMBL109;VALPROIC ACID;44089|CONVULEX|DEPAKOTE|Depakene|NSC-93819|PENTANOIC ACID, 2-PROPYL|STAVZOR|VALPROATE|VALPROIC ACID|VALPROIC ACID EXTENDED RELEASE;Small molecule;CCCC(CCC)C(=O)O
CHEMBL83668;TOLNAFTATE;Aftate|Dr. Scholl's Athlete's Foot Spray|MYCIL|NSC-233648|SCH 10144|SCH-10144|SEPARIN|TIMOPED|TINADERM|TINADERM PLUS|TINEAFAX|TOLNAFTATE|Tinactin|Tritin;Small molecule;Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
CHEMBL1395;METHYLTESTOSTERONE;17-METHYLTESTOSTERONE|ANDROID 10|ANDROID 25|ANDROID 5|CDB-110|L 589.372|L-589.372|L-589372|METHYLTESTOSTERONE|METHYLTESTOSTERONE CIII|Metandren|Methitest|Methyltestosterone|NSC-139965|NSC-9701|ORETON METHYL|OXANDROLONE IMPURITY, METHYLTESTOSTERONE-|Oreton|PERANDREN|PLEX HORMONE|POTENSAN FTE|RU 24400|RU-24400|TESTOVIS|Testred|U-2842|VIRILON;Small molecule;C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
CHEMBL1220;TINIDAZOLE;CP-12,574|CP-12574|FASIGIN|FASIGYN|HAISIGYN|NSC-758189|Symplotan|TINIDAZOLE|TRICOLAM|TRIMONASE|Tindamax|Trimonase;Small molecule;CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
CHEMBL12856;INAMRINONE;AMCORAL|AMRINONE|C01CE01|CARTONIC|CORDEMCURA|INAMRINONE|Inocor|NSC-759805|VESISTOL|WIN 40680|WIN-40680|WINCORAM;Small molecule;Nc1cc(-c2ccncc2)c[nH]c1=O
CHEMBL832;SULFINPYRAZONE;ANTURAN|Anturane|NSC-75925|SULFINPYRAZONE|SULPHINPYRAZONE|Sulfinpyrazone;Small molecule;O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
CHEMBL276832;HYDRALAZINE;HYDRALAZINE|HYDRALAZINE POLISTIREX|NSC-126699;Small molecule;NNc1nncc2ccccc12
CHEMBL456;ETHACRYNIC ACID;ETACRYNIC ACID|ETHACRYNATE|ETHACRYNIC ACID|Edecrin|HYDROMEDIN|MK-595|NSC-624008|NSC-85791|REOMAX;Small molecule;C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
CHEMBL64391;ITRACONAZOLE;CANDISTAT|CANDITRAL|CLADOSAL 100|FUNGITRAXX|ITRAC|ITRACONAZOLE|ITRALEK|ITRAZOLE|ITRIZOLE|NSC-759239|ONMEL|ORUNGAL|R 51,211|R-51211|SEMPERA|SPHERAZOLE CR|SPHERAZOLE IR|SPORAMELT|SPORANOX I.V.|SPORANOX-PULSE|SPORONOX|Sporanos|Sporanox|TOLSURA|TRACONAL|TRIASPORIN;Small molecule;CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
CHEMBL667;ACETYLCHOLINE;ACETYLCHOLINE|Acetylcholine;Small molecule;CC(=O)OCC[N+](C)(C)C
CHEMBL54;HALOPERIDOL;DOLPIN|DOZIC|FORTUNAN|HALDOL SOLUTAB|HALOPERIDOL|HALOPERIDOL DECANOATE IMPURITY, HALOPERIDOL-|Haldol|KENTACE|Keselen|MCN-JR-1625|NSC-170973|NSC-615296|R-1625|SERENACE;Small molecule;O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL632;BETAMETHASONE;ALPHATREX|BETA-VAL|BETAMETHASONE|BETNELAN|Betasolan|Betatrex|Celestone|Dermabet|FLUBENISOLONE|Lotrisone|NSC-39470|SCH 4831|SCH-4831|Taclonex|Uticort|VISUBETA;Small molecule;C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
CHEMBL502;DONEPEZIL;Aricept|D-797|DONAZ|DONEPEZIL|Donepezil|E-2020;Small molecule;COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL1790041;RANITIDINE;NSC-757851|RANITIDINE|Ranitidine|Tritec|Zantac;Small molecule;CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
CHEMBL86;METOCLOPRAMIDE;Clopra|Clopra-'Yellow'|ELIETEN|METHOXYCLOPRAMIDE|METOCLOPRAMIDE|Maxolon|Metoclopramide|Reglan|TERPERAN;Small molecule;CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
CHEMBL415;CLOMIPRAMINE;3-CHLORO-IMINODIBENZYL|ANAPRAMINE|Anafranil|CHLORIMIPRAMINE|CLOMICALM|CLOMIPRAMINE|Clomipramine|NSC-169865;Small molecule;CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
CHEMBL1172;DESLORATADINE;AERIUS|ALLEX|AZOMYR|Clarinex|DASSELTA|DENOSIN|DESCARBOETHOXYLORATADINE|DESLORATADINE|DESLORATADINE ACTAVIS|DESLORATADINE TEVA|LORATADINE RELATED COMPOUND A|LORATADINE RELATED COMPOUND A RS|MIDETORIN|NEOCLARITYN|NSC-759824|OPULIS|SCH 34117|SCH-34117;Small molecule;Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
CHEMBL1754;DOXAPRAM;DOCATONE|DOXAPRAM|Doxapram;Small molecule;CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
CHEMBL1752;DYPHYLLINE;DILOR|DILOR-400|DIPROPHYLLINE|DYPHILLINE|DYPHYLLINE|Dyphylline|GLYPHYLLINE|Lufyllin|NEOTHYLLINE|NSC-14305;Small molecule;Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
CHEMBL1734;SOLIFENACIN;NSC-759144|SOLIFENACIN|Solifenacin|VESICARE;Small molecule;O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
CHEMBL511142;BUPRENORPHINE;ALKS-5461 COMPONENT BUPRENORPHINE|BRIXADI|BUPEAZE|BUPLAST|BUPRENORPHIN|BUPRENORPHINE|BUTEC|BUTRANS|HAPOCTASIN|PANITAZ|PRENOTRIX|RELETRANS|SEVODYNE|SUBLOCADE|SUBOXONE|TEMGESIC|TEPHINE|TRANSTEC;Small molecule;CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
CHEMBL603;ZAFIRLUKAST;Accolate|ICI 204,219|ICI-204,219|ICI-204219|ZAFIRLUKAST;Small molecule;COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
CHEMBL406;INDAPAMIDE;ARIFON|BAJATEN|CARDIDE SR|DAMIDE|ETHIBIDE XL|FLUBEST|FLUDEX|FLUDIN|FLUPAMID|INDAFLEX|INDAMIDE|INDAMOL|INDAPAMIDE|INDAXA 2.5|INDIPAM XL|IPAMIX|KYD-041|LORVAS|Lozol|MAPEMID XL|NATRILIX|NATRILIX SR|NATRIX|NINDAXA 2.5|NORANAT|NSC-757075|OPUMIDE 2.5|RAWEL XL|S-1520|SE-1520|TANDIX|TENSAID XL|TERTENSIF|VARBIM XL|VEROXIL;Small molecule;CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
CHEMBL372795;STREPTOMYCIN;Chemform|Gerox|NSC-14083|STREPTOMYCIN|Strepcen;Small molecule;CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
CHEMBL571;KETOPROFEN;(RS)-KETOPROFEN|19583RP|ACTRON KETOPROFEN|ALRHEUMAT|ANEOL|AXORID|Actron|CAPISTEN|FENOKET 200|HYDRATROPIC ACID, M-BENZOYL-|IDEA-033|ISO-K|JOMETHID XL|KETOCID 200|KETONAL|KETOPROFEN|KETORIN|KETOTARD 200 XL|KETOVAIL|KETOZIP 200 XL|LARAFEN|LARAFEN CR|NEXCEDE|NSC-758144|ORUDIS 100|ORUDIS KT|ORUVAIL 100|ORUVAIL 150|ORUVAIL 200|ORUVAIL IM|Orudis|Oruvail|POWERGEL|R.P. 19,583|R.P. 19583|RP-19583|RU-4733|SECTOR|TILOKET|TILOKET CR|VALKET 200 RETARD;Small molecule;CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
CHEMBL16;PHENYTOIN;DILANTIN-125|DILANTIN-30|DIPHENYLHYDANTOIN|Dilabid|Dilantin|Diphenylhydantoin|EPAMIN|Hydantol|LEPITOIN|NSC-8722|PHENYTOIN|PHENYTOINUM|Phentytoin|Phenytek|Phenytex|SM-88 COMPONENT PHENYTOIN|ZENTROPIL;Small molecule;O=C1N=C(O)NC1(c1ccccc1)c1ccccc1
CHEMBL177;AMIKACIN;AMIKACIN|AMIKACINUM|Amikacin|Amikin|BAY 41-6551|LUKADIN|NSC-177001|POTENTOX;Small molecule;NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
CHEMBL81;RALOXIFENE;EVIDEN|Evista|J22.982B|KEOXIFENE|LY-139481|NSC-747974|RALOXIFENE|RALOXIPHENE|RAXETO|Raloxifene;Small molecule;O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
CHEMBL1909079;STANNOUS FLUORIDE;OMNIGEL|STANNOUS FLUORIDE|Stop|TIN FLUORIDE (SNF2);Small molecule;
CHEMBL115;INDINAVIR;CRIXIVAN|Crixivan|INDINAVIR|INDINAVIR ANHYDROUS|INDINAVIR MONOHYDRATE|INDINAVIR SYSTEM SUITABILITY|Indinavir|L-735524|MK-639;Small molecule;CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
CHEMBL407;FLUMAZENIL;ANEXATE|FLUMAZENIL|FLUMAZEPIL|Flumazepil|LANEXAT|MAZICON|Mazicon|NSC-759193|RO 15-1788/000|RO-15-1788|RO-151788|RO-151788000|RO-1722|RO-41-8157|Romazicon;Small molecule;CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
CHEMBL1071;OXAPROZIN;Daypro|NSC-310839|OXAPROZIN|WY-21,743|WY-21743;Small molecule;O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
CHEMBL108;CARBAMAZEPINE;ARBIL MR|BISTON|CARBAGEN SR|CARBAMAZEPINE|CARBAMAZEPINE ANHYDROUS|CARBAMAZEPINE EXTENDED RELEASE|CARBAMAZEPINUM|CARNEXIV|Carbatrol|EPIMAZ|EPIMAZ RET|Epitol|Equetro|FINLEPSIN|G-32883|GEIGY 32883|KARBAMAZEPIN|KARBELEX|NEUROTOL|NEUROTOP|NSC-169864|SIRTAL|SIRTAL RET|STAZEPINE|TEGRETAL|TEGRETOL CHEWTAB|TEGRETOL PROLONGED RELEASE|TEGRETOL-XR|TELESMIN|TERIL RET|TIMONIL|TIMONIL 200 RET|TIMONIL 400 RET|Tegretol|Tegretol XR|Teril;Small molecule;NC(=O)N1c2ccccc2C=Cc2ccccc21
CHEMBL95;TACRINE;TACRINAL|TACRINE|Tacrine;Small molecule;Nc1c2c(nc3ccccc13)CCCC2
CHEMBL174;AMPICILLIN;AMFIPEN|AMINOBENZYLPENICILLIN|AMINOBENZYLPENICILLIN TRIHYDRATE|AMPICILLIN|AMPICILLIN (ANHYDROUS)|AMPICILLIN ANHYDROUS|AMPICILLIN HYDRATE|AMPICILLIN TRIHYDRATE|AMPICILLIN, ANHYDROUS|AMPICILLIN/AMPICILLIN TRIHYDRATE|AMPICILLINUM|AMPILAR|ANHYDROUS AMPICILLIN|AY-6108|Alpha-Aminobenzylpenicillin|Amcill|Ampicillin|BRITCIN|BRL-1341|NSC-528986|OMNIPEN (AMPICILLIN)|Omnipen|Omnipen-N|P-50|PENBRITIN|PFIZERPEN-A|POLY-CILLIN|PRINCIPEN '125'|PRINCIPEN '250'|PRINCIPEN '500'|Penbritin|Penbritin-S|Pfizerpen-A|Polycillin|Polycillin-N|Polycillin-Prb|Principen|Probampacin|REDICILIN|SEMICILLIN|TOKIOCILLIN|TOTACILLIN|Totacillin|Totacillin-N|ULTRABION|VIDOPEN|WY 5103;Small molecule;CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL481;IRINOTECAN;BIOTECAN|Camptosar|IRINOTECAN|Irinotecan|NSC-728073;Small molecule;CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL15770;SULINDAC;ARTHROCINE|ARTRIBID|Clinoril|MK-231|NSC-757344|SULINDAC;Small molecule;CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1
CHEMBL550348;DEFERASIROX;DEFERASIROX|EXjade|ICL-670|ICL-670A|ICL670|ICL670A|JADENU|JADENU SPRINKLE|OSVERAL;Small molecule;O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1
CHEMBL2220442;FLUVASTATIN;FLUVAS|FLUVASTATIN|NSC-758896;Small molecule;CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
CHEMBL488;AMINOGLUTETHIMIDE;AMINOGLUTETHIMIDE|Aminoglutethimide|Cytadren|NSC-330915|ORIMETEN;Small molecule;CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL833;TICLOPIDINE;TICLOPIDIN-PUREN|TICLOPIDINE|Ticlopidine;Small molecule;Clc1ccccc1CN1CCc2sccc2C1
CHEMBL558;MEXILETINE;(RS)-MEXILETINE|DL-MEXILETINE|MEXILETINE|Mexiletine;Small molecule;Cc1cccc(C)c1OCC(C)N
CHEMBL46516;FLUSPIRILENE;FLUSPIRILENE|Imap|MCN-JR-6218|R 6218|R-6218|REDEPTIN|Redeptin;Small molecule;O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
CHEMBL989;FLUOCINOLONE ACETONIDE;CAPEX|DERMOTIC|Derma-Smoothe/FS|FLUCINOLONE ACETONIDE|FLUOCINOLIDE (ACETATE)|FLUOCINOLONE|FLUOCINOLONE ACETONIDE|FS Shampoo|Fluocet|Fluonid|Fluotrex|ILUVIEN|NSC-92339|OTO-SYNALAR|Retisert|SYNALAR FTE|SYNALAR-C|SYNALAR-HP|SYNALAR-N|SYNANDONE|Synalar|YUTIQ;Small molecule;CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
CHEMBL305187;IFENPRODIL;IFENPRODIL|IFENPRODIL HEMITARTRATE|IFENPRODIL TARTRATE|NP-120|RC 61-91|RC-61-91|VADILEX;Small molecule;CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
CHEMBL1200332;PROTRIPTYLINE HYDROCHLORIDE;CONCORDIN-10|CONCORDIN-5|MK-240|NSC-169912|PROTRIPTYLINE HCL|PROTRIPTYLINE HYDROCHLORIDE|Vivactil;Small molecule;CNCCCC1c2ccccc2C=Cc2ccccc21.Cl
CHEMBL1201102;TRIFLUPROMAZINE HYDROCHLORIDE;MC-4703|NSC-14959|NSC-17473|TRIFLUPROMAZINE HCL|TRIFLUPROMAZINE HYDROCHLORIDE|Vesprin;Small molecule;CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl
CHEMBL1619;CLADRIBINE;2-CDA|CLADARIBINE|CLADRIBINE|LEUSTAT|LITAK|Leustatin|MAVENCLAD|NSC-05014|NSC-105014|NSC-105014-F|RWJ 26251|RWJ-26251;Small molecule;Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
CHEMBL871;ETIDRONIC ACID;Didronel|ETIDRONATE|ETIDRONIC ACID|Etidronate|M05BA01|NSC-227995;Small molecule;CC(O)(P(=O)(O)O)P(=O)(O)O
CHEMBL1439973;CHLOROBUTANOL;ANHYDROUS CHLOROBUTANOL|CHLORBUTOL|CHLOROBUTANOL|CHLOROBUTANOL, ANHYDROUS|CHLOROBUTANOLUM|Chloretone|NSC-44794|TRICHLORISOBUTYLALCOHOL;Small molecule;CC(C)(O)C(Cl)(Cl)Cl
CHEMBL637;VENLAFAXINE;ALVENTA XL|AMPHERO XL|BONILUX XL|DEPEFEX XL|EFECTIN|EFEXOR|EFEXOR XL|Effexor|FORAVEN XL|KANGHONG|MENTAVEN XL|NSC-758676|POLITID XL|RANFAXINE XL|RODOMEL XL|SUNVENIZ XL|TARDCAPS XL|TIFAXIN XL|TONPULAR XL|TREVILOR|TRIXAT XL|VAXALIN XL|VELAFAX|VENAXX XL|VENLABLUE XL|VENLADEX XL|VENLAFAXINE|VENLALIC XL|VENLANEO XL|VENLOR|VENSIR XL|VEXARIN XL|VIEPAX|VIEPAX XL|Venlafaxine|WINFEX XL;Small molecule;COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
CHEMBL642;ACEBUTOLOL;ACEBUTOLOL|Acebutolol|C07AB04|Sectral;Small molecule;CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
CHEMBL157138;LISURIDE;LISURIDE|LISURIDE MALEATE|LYSURIDE|LYSURIDE MALEATE|REVANIL 200;Small molecule;CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
CHEMBL1592;QUINAPRIL;C09AA06|CI-906|QUINAPRIL|Quinapril;Small molecule;CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O
CHEMBL2107797;NORGESTREL;DL-NORGESTREL|FH-122A|NORGESTREL|NSC-757251|OPILL|Ovrette|Prefest|Previfem|SH-70850|SH-850|Sprintec|Tri-Previfem|Tri-Sprintec|WY-3707;Small molecule;C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
CHEMBL1423;PIMOZIDE;MCN-JR-6238|NSC-170984|Orap|PIMOZIDE|R 623|R 6238|R-623|R-6238;Small molecule;O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL1201082;FLUOXETINE HYDROCHLORIDE;ADOFEN|FELICIUM|FLUCTIN|FLUNEURIN|FLUOX-PUREN|FLUOXEREN|FLUOXETINE|FLUOXETINE (AS HYDROCHLORIDE)|FLUOXETINE HYDROCHLORIDE|FLUSOL|FLUXET|FONTEX|FOXETIN|LOVAN|LY-110140|LY110140|OLENA|OXACTIN|PROZAC 60|PROZAC WEEKLY|PROZEP|PROZIT|Prozac|RANFLUTIN|RECONCILE|SELFEMRA|Sarafem;Small molecule;CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl
CHEMBL44657;ETOPOSIDE;ETOPOSIDE|ETOPOSIDE RESOLUTION MIXTURE|ETOPOSIDUM|NSC-141540|SINTOPOZID|TOPOSAR|VP-16-213|Vepesid;Small molecule;COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
CHEMBL1421;DASATINIB;BMS-354825|BMS-354825 HYDRATE|BMS-354825-03|DASATINIB|DASATINIB ANHYDROUS|DASATINIB HYDRATE|DASATINIB MONOHYDRATE|NSC-759877|Sprycel;Small molecule;Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
